"State","Response","Coverage","Education","EmploymentStatus","Gender","Location_Code","Marital_Status","Policy_Type","Policy","Renew_Offer_Type","Sales_Channel","Vehicle_Class","Vehicle_Size","Customer_Lifetime_Value","Income","Monthly_Premium_Auto","Months_Since_Last_Claim","Months_Since_Policy_Inception","Number_of_Open_Complaints","Number_of_Policies","Total_Claim_Amount"
4,0,3,4,5,2,2,3,3,7,4,4,6,3,-0.805537090038855,-1.23954898274596,-0.558570936639863,-0.803811573901113,-1.00568347643447,-0.422226443611693,-0.822602843243485,0.98847959016041
1,0,1,2,2,2,1,2,3,8,1,3,5,2,-0.347239588800451,0.417302822451492,1.35958945007679,-0.605266050333337,0.212692902417156,-0.422226443611693,-0.822602843243485,0.0772290829508876
2,0,2,5,5,1,2,3,3,8,3,2,4,2,0.151678598039867,-1.23954898274596,0.981769979965933,1.4794619471283,-1.32819487083638,-0.422226443611693,1.26928823370567,2.25096876089901
5,0,1,5,2,2,2,2,2,6,3,1,5,2,-0.191064327736077,0.841464784540981,2.17335446262325,1.28091642356053,0.0335199055272104,-0.422226443611693,-0.822602843243485,1.28162164554301
4,1,2,5,5,1,2,2,3,7,1,1,1,3,-0.621955470404116,-1.23954898274596,0.0808158589323542,1.57873470891219,-0.503999085142627,-0.422226443611693,-0.822602843243485,0.091949043875713
3,0,2,3,2,2,1,2,2,5,4,4,1,2,-0.632250137768574,0.883400399914411,-0.0354362857171398,1.87655299426385,-0.647337482654583,-0.422226443611693,-0.822602843243485,-0.626838739301718
2,0,3,4,5,1,2,2,2,6,1,3,1,2,-0.0110772204622983,-1.23954898274596,-0.61669700896461,-0.803811573901113,0.965219489354928,-0.422226443611693,-0.404224627853653,-0.304608490013388
1,0,3,3,2,1,2,1,2,5,1,3,6,2,-0.435628439631495,-0.2896118367006,-0.762012189776478,0.883825376424978,0.105189104283189,2.87308799895384,0.432531802926011,-0.38722464290695
1,0,2,5,2,1,3,2,3,9,2,4,1,2,-0.00242792339273882,1.30588362072914,0.168004967419475,-1.49872090638833,-0.969848877056485,-0.422226443611693,0.0141535875361788,-1.1526026867483
4,1,1,4,5,2,2,2,2,5,1,2,1,3,-0.599549336977908,-1.23954898274596,0.342383184393716,-1.20090262103666,1.57440767878074,-0.422226443611693,-0.822602843243485,0.240658119084126
5,0,3,3,2,2,2,3,3,8,4,2,1,1,-0.777998500019909,-0.433259423427166,-0.674823081289357,1.38018918534442,0.606873495575037,-0.422226443611693,-0.822602843243485,-0.337654951170813
5,1,3,5,2,2,3,2,3,9,2,1,4,2,0.0814772799004348,1.91046089511201,0.400509256718463,1.38018918534442,-0.683172082032572,-0.422226443611693,2.52442287987517,-0.881522166562538
1,0,2,5,1,2,2,2,3,9,4,1,5,2,-0.454052200769015,-0.371475161216863,0.95270694380356,-0.406720526765562,-1.47153326834833,-0.422226443611693,-0.822602843243485,0.587645961237089
1,0,2,3,3,1,3,2,3,7,1,2,5,2,0.254457120258643,-0.663049479095855,0.981769979965933,-1.30017538282055,-1.54320246710431,-0.422226443611693,0.0141535875361788,-1.46566585459624
2,0,3,3,2,1,1,3,3,9,2,2,1,2,-0.736255366978334,1.6989065779966,-0.558570936639863,0.188916043937764,1.50273848002477,-0.422226443611693,-0.822602843243485,-0.404438998912694
2,0,3,5,2,2,2,2,3,8,2,4,1,1,-0.789383655860966,-0.260052823666582,-0.820138262101225,-0.208175003197787,0.248527501795145,-0.422226443611693,-0.822602843243485,-0.420271104064375
4,0,2,4,2,2,3,3,3,8,3,1,1,2,-0.653118303967699,0.465986319419547,-0.0354362857171398,1.28091642356053,1.46690388064678,-0.422226443611693,-0.822602843243485,-1.30047487409726
4,0,2,3,2,1,2,2,3,8,2,1,1,1,0.253007980404179,-0.448631426864679,-0.326066647340875,-0.108902241413899,-0.754841280788551,-0.422226443611693,-0.404224627853653,-0.139376184226262
1,1,3,4,4,2,2,2,3,9,2,1,4,2,-0.601268069429162,-0.313212964033998,0.342383184393716,0.288188805721652,0.0693545049051996,-0.422226443611693,-0.822602843243485,0.921237039981669
1,0,3,3,2,1,3,2,3,8,1,4,6,3,-0.0517625035161721,0.495314916984481,-0.849201298263598,-0.108902241413899,-1.43569866897034,0.676211703910153,-0.404224627853653,-1.05123282205319
2,0,3,5,5,2,2,2,2,6,2,1,6,2,-0.832101660329945,-1.23954898274596,-0.878264334425972,-1.39944814460444,-1.54320246710431,-0.422226443611693,-0.822602843243485,0.844335649481796
5,0,3,4,2,1,1,2,3,7,1,1,5,2,-0.513685420186561,1.55516024178328,0.516761401367957,-0.803811573901113,0.535204296819058,-0.422226443611693,-0.822602843243485,0.216998322774463
2,1,3,4,5,1,2,1,3,9,1,1,5,2,0.103330666142188,-1.23954898274596,0.720202654504572,-0.108902241413899,0.571038896197048,-0.422226443611693,0.432531802926011,0.455460116607388
5,1,3,3,4,1,2,3,3,7,1,2,1,2,-0.837799152914889,-0.419599077759997,-0.878264334425972,-0.803811573901113,0.535204296819058,0.676211703910153,-0.822602843243485,-0.296836998493412
2,0,2,3,5,2,2,3,3,9,1,1,1,2,-0.0856856248705075,-1.23954898274596,-0.471381828152743,-0.00962947963001139,-1.29236027145839,1.774649851432,-0.404224627853653,0.414152040160607
4,0,3,2,3,2,2,2,3,9,1,1,1,1,-0.0340245385093564,-0.519467725360456,-0.732949153614104,-0.307447764981674,-0.719006681410561,-0.422226443611693,-0.404224627853653,0.107834649871072
2,0,3,3,5,1,2,3,3,9,1,1,1,1,-0.150866462203416,-1.23954898274596,-0.703886117451731,1.77728023247997,0.46353509806308,0.676211703910153,-0.404224627853653,0.215873273216057
2,1,3,5,5,1,2,3,3,7,1,1,1,1,-0.546452561706216,-1.23954898274596,-0.936390406750719,0.188916043937764,-1.68654086461627,0.676211703910153,1.68766644909551,-0.486364026379225
4,0,2,5,2,1,1,1,3,8,3,1,1,2,1.71324138549212,1.08761433851469,-0.326066647340875,-1.39944814460444,0.320196700551124,-0.422226443611693,-0.404224627853653,-0.610240624065087
2,0,3,5,5,1,2,2,3,8,1,1,1,2,1.94128778875186,-1.23954898274596,-0.558570936639863,-0.406720526765562,1.32356548313482,0.676211703910153,-0.404224627853653,-0.271562028855963
2,0,3,4,3,2,2,2,3,7,4,2,1,2,-0.813830173524025,-0.334312437703047,-0.878264334425972,0.486734329289427,-1.72237546399426,-0.422226443611693,-0.822602843243485,0.372566514576031
4,0,1,1,1,1,1,1,3,9,2,1,1,2,1.07101460878123,-0.716275452454438,0.226131039744222,1.4794619471283,1.82524987442667,-0.422226443611693,-0.404224627853653,-0.450741321629743
3,0,3,4,2,1,3,1,3,9,3,1,1,2,0.0657871551400038,-0.4119953672802,-0.587633972802237,-0.307447764981674,-1.5790370664823,0.676211703910153,-0.404224627853653,-1.40671463742552
3,0,3,4,5,1,2,2,3,8,3,1,1,1,-0.846357934494426,-1.23954898274596,-0.936390406750719,-1.00235709746889,-0.073983892606757,2.87308799895384,-0.822602843243485,-0.486364026379225
2,1,3,5,2,2,2,3,3,8,2,3,1,2,-0.323791117175575,0.44136478072306,-0.558570936639863,0.78455261464109,-1.72237546399426,-0.422226443611693,2.10604466448534,1.21825957606568
2,0,3,3,2,1,3,2,3,8,2,3,4,2,-0.489735802697482,-0.306103000987953,0.691139618342198,0.883825376424978,-0.396495287008659,-0.422226443611693,-0.822602843243485,-1.20504051871403
5,0,3,4,2,1,3,2,3,8,2,1,5,2,-0.515153756172853,0.796204603113615,0.54582443753033,-1.39944814460444,-0.0023146938507787,-0.422226443611693,-0.822602843243485,-0.751361532996795
1,0,3,3,2,1,1,2,3,9,2,3,6,2,-0.296438829883255,1.75493045347978,-0.558570936639863,-1.20090262103666,-0.0381492932287678,-0.422226443611693,2.10604466448534,-0.692470174671184
5,0,3,4,5,1,2,3,3,9,3,4,6,2,-0.423110295913952,-1.23954898274596,-0.558570936639863,-1.20090262103666,1.68191147691471,-0.422226443611693,1.68766644909551,0.339797502556401
2,0,3,3,2,1,2,1,3,8,2,3,4,1,-0.57172526984543,-0.266899454747958,0.313320148231342,0.188916043937764,0.105189104283189,-0.422226443611693,-0.822602843243485,0.951273298992263
2,0,1,3,5,1,2,2,3,8,1,1,1,2,0.618204240964057,-1.23954898274596,0.633013546017451,-0.307447764981674,-1.11318727456844,0.676211703910153,-0.404224627853653,0.405890424871251
3,0,2,3,2,1,2,2,3,9,3,2,2,2,1.29986509966224,0.0577230246969079,3.59744323457955,-1.10162985925278,-0.683172082032572,1.774649851432,0.432531802926011,2.37029221028192
4,0,3,5,2,2,2,2,3,8,2,2,1,3,-0.452993696288342,-0.524964780122907,-0.907327370588345,1.28091642356053,-1.11318727456844,-0.422226443611693,0.0141535875361788,-0.0885164894554476
3,0,2,3,2,2,2,3,3,8,4,1,1,1,0.281963826122039,0.995151902420527,-0.238877538853754,0.78455261464109,0.320196700551124,-0.422226443611693,-0.404224627853653,-0.0898064924901248
2,0,3,3,5,2,2,3,3,9,1,1,5,2,-0.62132476665946,-1.23954898274596,0.487698365205583,-1.20090262103666,-1.14902187394643,-0.422226443611693,-0.822602843243485,1.23205195380688
2,0,3,5,2,1,2,3,3,9,3,3,5,1,0.74408467139252,1.53567367639783,0.516761401367957,-0.406720526765562,1.78941527504868,3.97152614647569,-0.404224627853653,0.339797502556401
2,0,3,4,2,1,2,3,2,6,2,2,5,2,-0.499262487690202,2.02958569262884,0.603950509855077,1.08237089999275,0.176858303039167,-0.422226443611693,-0.822602843243485,1.10247860060632
1,1,2,3,2,1,2,2,3,7,2,1,5,2,-0.368926191837084,0.554630442026019,1.30146337775204,0.486734329289427,-1.32819487083638,-0.422226443611693,-0.822602843243485,0.925649406917748
2,0,2,3,2,1,1,3,3,7,3,2,1,2,-0.731497330721513,0.886395801012513,-0.500444864315116,-1.20090262103666,-1.11318727456844,-0.422226443611693,-0.822602843243485,-0.78227749224574
4,0,2,4,2,2,1,2,3,9,3,2,1,2,-0.231986675217095,0.79169504321867,-0.326066647340875,-1.00235709746889,-0.253156889496703,1.774649851432,1.68766644909551,-0.546274871473883
2,0,3,2,2,2,1,2,1,2,4,4,5,2,-0.513161695406426,1.87619482320954,0.516761401367957,-0.307447764981674,1.10855788686688,0.676211703910153,-0.822602843243485,0.088293719729655
2,0,3,5,5,1,2,3,1,3,4,2,6,1,-0.818110187151834,-1.23954898274596,-0.703886117451731,-1.00235709746889,-0.288991488874692,-0.422226443611693,-0.822602843243485,0.215873273216057
2,0,3,3,2,2,2,2,3,9,2,2,6,2,-0.76269415236557,0.771155149974541,-0.674823081289357,1.18164366177664,-0.503999085142627,0.676211703910153,-0.822602843243485,-0.337654951170813
4,0,3,3,2,1,2,2,3,8,4,1,6,1,-0.0123468924353389,1.69936740893477,-0.762012189776478,-0.803811573901113,-0.611502883276594,2.87308799895384,-0.404224627853653,-0.38722464290695
1,0,3,5,5,1,2,1,3,8,1,2,1,1,-0.162399614958149,-1.23954898274596,-0.878264334425972,-0.903084335685,-1.29236027145839,-0.422226443611693,-0.404224627853653,-0.453317565221801
5,0,2,3,2,1,2,2,3,9,1,1,1,1,-0.688512321500865,-0.196556903685934,-0.355129683503248,-0.406720526765562,-0.539833684520616,-0.422226443611693,-0.822602843243485,-0.0106529650083358
4,0,1,5,2,2,2,3,2,6,4,4,3,2,0.283332330899818,0.63191837365617,4.70183860874974,-0.307447764981674,-1.68654086461627,-0.422226443611693,-0.822602843243485,4.82585460467685
4,0,3,3,2,2,3,3,1,3,1,2,1,2,-0.798051322832292,0.528165579576853,-0.762012189776478,-1.20090262103666,-0.109818491984746,1.774649851432,-0.822602843243485,-1.26146713427293
5,0,2,5,5,1,2,3,3,7,3,2,6,2,2.28514727327721,-1.23954898274596,0.0808158589323542,-0.307447764981674,-0.468164485764638,0.676211703910153,-0.404224627853653,1.41271254387502
2,1,2,4,2,2,2,2,3,7,1,2,1,2,-0.284954816641215,-0.568184138824094,-0.500444864315116,-0.00962947963001139,0.427700498685091,0.676211703910153,0.432531802926011,-0.238515567698538
2,0,1,2,1,1,2,3,3,7,1,3,5,2,0.456320300680719,-0.328453301489177,1.65021981170052,1.4794619471283,-0.719006681410561,-0.422226443611693,0.0141535875361788,0.992764573315747
3,1,2,3,4,1,2,3,3,9,1,1,5,2,-0.534259013901086,-0.452713072317038,0.865517835316439,-1.39944814460444,0.678542694331015,2.87308799895384,-0.822602843243485,0.538076269500951
1,0,3,5,2,1,2,2,2,4,2,3,1,2,-0.757563251885538,0.91157692013392,-0.703886117451731,-1.10162985925278,0.212692902417156,-0.422226443611693,-0.822602843243485,0.161579025313754
2,0,3,4,5,2,2,3,3,8,1,1,5,2,-0.0119057250230063,-1.23954898274596,0.574887473692704,0.486734329289427,-1.68654086461627,-0.422226443611693,1.68766644909551,2.37638114123207
2,0,3,5,5,2,2,3,3,8,1,3,1,2,-0.62827098496821,-1.23954898274596,-0.878264334425972,-1.49872090638833,0.212692902417156,2.87308799895384,1.68766644909551,0.810991849347767
2,0,3,4,5,2,2,3,3,8,1,1,5,2,0.591258138092779,-1.23954898274596,0.662076582179825,-0.108902241413899,-0.468164485764638,-0.422226443611693,-0.404224627853653,2.92600382124214
2,0,3,4,2,1,1,2,3,7,2,2,1,2,-0.739337462136844,0.882215406073403,-0.61669700896461,0.0896432821538763,0.571038896197048,-0.422226443611693,-0.822602843243485,-0.667226347881035
2,0,1,4,2,2,2,2,2,5,1,2,5,1,1.02011137652402,-0.154588371816921,2.81274125819546,-0.208175003197787,0.176858303039167,-0.422226443611693,0.0141535875361788,1.64513271827469
4,0,3,5,2,1,2,1,2,6,2,1,5,2,0.185169460334156,1.11121546584809,0.662076582179825,-0.50599328854945,-1.72237546399426,-0.422226443611693,0.0141535875361788,0.422413655449963
5,0,2,3,2,1,3,2,3,9,3,4,1,2,-0.251902890341376,1.03050421867725,-0.442318791990369,-0.00962947963001139,-1.50736786772632,-0.422226443611693,0.0141535875361788,-1.0981131377029
2,0,2,5,2,2,2,3,3,9,2,1,6,1,-0.59937599705435,1.33149265429313,0.138941931257101,-0.307447764981674,-0.503999085142627,-0.422226443611693,-0.822602843243485,0.124995505033138
2,1,3,4,4,2,2,3,1,3,1,1,1,2,-0.526659871396544,-0.889942883153192,-0.762012189776478,1.28091642356053,-0.934014277678496,-0.422226443611693,0.850910018315843,-0.38722464290695
5,0,2,4,2,2,1,2,2,6,2,4,6,1,0.489061712490954,1.55539065725237,0.0517528227699807,-1.10162985925278,0.750211893086993,-0.422226443611693,-0.404224627853653,-0.175288493015034
2,0,3,5,2,1,1,3,1,3,1,1,1,2,-0.348419068673146,1.31124900950926,-0.674823081289357,-1.30017538282055,-0.468164485764638,-0.422226443611693,0.0141535875361788,-0.434166827728159
1,0,3,4,2,2,2,1,3,7,4,1,1,1,-0.741096266236765,1.42988005959233,-0.558570936639863,-0.803811573901113,0.678542694331015,-0.422226443611693,-0.822602843243485,-0.271562028855963
4,0,2,4,2,1,2,2,2,4,4,3,1,3,-0.158523605709087,1.94051365557978,-0.238877538853754,-0.903084335685,-0.898179678300507,-0.422226443611693,0.0141535875361788,0.296991154638177
4,0,1,4,2,2,1,2,2,6,4,1,4,1,-0.253570860364413,-0.248433300725592,1.91178713716189,0.486734329289427,0.821881091842972,-0.422226443611693,-0.822602843243485,0.111351361324274
4,1,2,5,1,1,2,2,1,3,1,1,6,1,-0.218534493476698,-0.51271984376583,-0.267940575016128,-1.39944814460444,-1.39986406959236,-0.422226443611693,1.26928823370567,0.0605215460620886
5,1,3,5,5,1,2,1,3,9,1,4,4,2,0.000357868229494876,-1.23954898274596,0.54582443753033,-0.307447764981674,1.61024227815873,-0.422226443611693,0.0141535875361788,0.356320733135113
2,0,3,4,2,2,2,2,3,7,2,2,1,2,-0.738618525404558,2.00183708685191,-0.61669700896461,0.387461567505539,0.750211893086993,-0.422226443611693,-0.822602843243485,-0.304608490013388
4,0,3,3,2,1,2,2,3,8,3,2,1,2,-0.296230112118634,1.96753809845387,-0.558570936639863,-1.39944814460444,0.857715691220961,-0.422226443611693,0.0141535875361788,-0.271562028855963
2,0,3,3,2,2,2,1,3,8,1,3,1,2,-0.368475118687469,1.85032245768088,-0.703886117451731,-1.39944814460444,1.7177460762927,-0.422226443611693,2.10604466448534,-0.354178181749525
3,0,3,5,2,2,2,1,3,7,1,3,1,1,-0.343407791228304,0.418323233814582,-0.61669700896461,-0.605266050333337,-1.54320246710431,-0.422226443611693,2.52442287987517,-0.0184307628946488
5,1,2,5,2,2,2,3,3,9,2,2,6,1,-0.238056444626177,-0.103995718105021,-0.297003611178501,1.4794619471283,0.857715691220961,-0.422226443611693,1.68766644909551,-0.12285295364755
4,0,3,4,1,1,2,2,3,9,2,3,5,1,0.557247110342369,-0.69471514784722,0.284257112068969,0.78455261464109,0.176858303039167,-0.422226443611693,-0.404224627853653,0.207611657926701
4,0,2,4,2,1,2,2,3,9,3,2,1,2,-0.274172817187471,-0.357814815549694,-0.471381828152743,-0.803811573901113,0.0693545049051996,-0.422226443611693,0.850910018315843,-0.221992337119825
3,0,3,4,5,2,2,3,3,7,1,2,6,2,-0.414144104758419,-1.23954898274596,-0.558570936639863,-1.30017538282055,-0.217322290118714,-0.422226443611693,2.52442287987517,1.36889472983926
3,1,3,5,2,1,3,3,2,6,2,1,1,2,-0.799064822880164,0.204168513548075,-0.820138262101225,-0.00962947963001139,0.356031299929113,-0.422226443611693,-0.822602843243485,-0.95684610145076
1,0,3,5,2,2,1,2,2,6,1,1,5,1,0.096590585757633,-0.532700156585039,0.603950509855077,-0.208175003197787,0.857715691220961,1.774649851432,2.52442287987517,-0.208814417015777
2,0,3,3,1,2,2,2,2,4,1,1,1,1,-0.443019857535755,-0.641324592010719,-0.791075225938851,-0.704538812117225,-1.14902187394643,-0.422226443611693,2.52442287987517,-0.131338957850505
1,1,3,3,5,1,2,2,2,4,1,3,1,2,-0.363966414125637,-1.23954898274596,-0.587633972802237,0.288188805721652,-0.109818491984746,-0.422226443611693,0.850910018315843,-0.288085259434675
1,1,3,4,2,2,1,3,3,9,2,1,6,2,-0.0724039365841291,0.765723928203257,-0.849201298263598,-0.50599328854945,0.46353509806308,-0.422226443611693,-0.404224627853653,-0.698405659886688
1,0,2,5,2,2,1,2,3,8,1,1,1,2,3.53151292483176,0.127143913882592,-0.0935623580418869,0.288188805721652,0.786046492464982,-0.422226443611693,-0.404224627853653,-0.496332680716046
4,0,1,3,5,1,2,2,3,9,1,4,5,1,-0.341714445594445,-1.23954898274596,1.70834588402527,-0.307447764981674,1.46690388064678,-0.422226443611693,-0.822602843243485,1.01724995628361
1,0,3,5,5,2,2,2,3,9,3,3,6,2,-0.428350523644935,-1.23954898274596,-0.732949153614104,0.387461567505539,-1.14902187394643,-0.422226443611693,2.10604466448534,-0.370701412328238
2,0,3,3,2,2,2,2,3,9,1,2,6,1,-0.304492287729964,1.13728533035025,-0.587633972802237,-1.20090262103666,1.28773088375683,-0.422226443611693,2.10604466448534,-0.288085259434675
2,0,3,3,2,1,3,2,3,8,1,4,1,3,1.04458930446468,0.53343221887022,-0.878264334425972,-0.307447764981674,-0.647337482654583,-0.422226443611693,-0.404224627853653,-1.13020165079816
5,0,2,4,2,2,1,1,2,4,2,2,5,3,0.399083596563285,0.947620482797896,1.24333730542729,-0.704538812117225,1.03688868811091,-0.422226443611693,0.0141535875361788,0.706973111135182
5,0,3,4,5,2,2,3,3,9,2,1,1,1,-0.866590748549744,-1.23954898274596,-0.936390406750719,0.288188805721652,-0.79067588016654,-0.422226443611693,-0.822602843243485,-0.486364026379225
5,0,3,3,2,1,2,3,3,9,2,1,1,1,-0.806217686610772,0.899924480697347,-0.878264334425972,-0.803811573901113,1.82524987442667,0.676211703910153,-0.822602843243485,-0.17434234185104
3,0,3,5,2,1,2,2,2,6,2,1,6,1,-0.387400916393434,0.882248322568987,-0.791075225938851,0.288188805721652,-0.217322290118714,-0.422226443611693,0.0141535875361788,-0.403747873485663
1,0,3,4,2,1,3,2,3,7,3,1,1,3,0.0167208758011294,0.294952208367476,-0.762012189776478,0.685279852857202,1.03688868811091,-0.422226443611693,-0.404224627853653,-1.15319361599357
4,0,3,4,5,1,2,1,2,6,1,2,1,1,-0.494788435161907,-1.23954898274596,-0.849201298263598,-0.208175003197787,0.571038896197048,-0.422226443611693,0.432531802926011,-0.436794334643088
2,0,2,4,2,2,2,2,3,8,2,4,6,3,-0.232304238495569,0.405880798484004,-0.267940575016128,-0.903084335685,-0.396495287008659,5.06996429399754,0.850910018315843,0.457301844080448
2,0,2,4,5,1,2,3,3,7,1,1,6,2,-0.819157837411638,-1.23954898274596,-0.0644993218795133,-1.30017538282055,-1.43569866897034,5.06996429399754,-0.822602843243485,0.00933289098215037
2,0,2,3,1,2,2,1,2,5,3,1,6,2,-0.69769946989074,-0.704030516097361,-0.209814502691381,-0.903084335685,1.28773088375683,-0.422226443611693,-0.822602843243485,-0.0732832619114123
1,0,3,3,2,1,2,1,3,7,4,1,1,2,-0.423582001674296,1.13063619824238,-0.849201298263598,-1.10162985925278,-0.36066068763067,-0.422226443611693,0.0141535875361788,-0.436794334643088
1,0,2,5,5,1,2,2,3,8,4,3,1,1,2.58338253165737,-1.23954898274596,-0.355129683503248,-1.20090262103666,0.427700498685091,1.774649851432,-0.404224627853653,-0.155899414804975
4,0,2,3,5,2,2,3,2,6,1,2,3,2,0.09711721580543,-1.23954898274596,4.41120824712601,1.87655299426385,1.25189628437884,-0.422226443611693,-0.822602843243485,6.57942871833068
2,0,3,2,2,2,2,2,3,8,1,3,1,2,0.00579106863559115,0.219310101516503,-0.762012189776478,-0.208175003197787,1.10855788686688,-0.422226443611693,-0.404224627853653,-0.38722464290695
1,0,1,5,4,1,2,1,3,9,3,4,6,2,-0.582657582626041,-0.588394867112387,0.429572292880836,-0.208175003197787,0.642708094953026,-0.422226443611693,-0.822602843243485,1.16826876225953
3,0,3,3,2,1,2,1,3,9,1,3,6,2,1.26636843760258,0.864901329396461,-0.674823081289357,1.97582575604774,1.78941527504868,-0.422226443611693,-0.404224627853653,-0.0316879291010201
1,0,3,1,2,2,2,3,3,9,1,3,5,2,0.0785145022888449,-0.310513811396148,0.45863532904321,-0.208175003197787,-1.2565256720804,-0.422226443611693,2.10604466448534,0.306751041398976
5,1,3,4,4,1,2,1,3,9,1,1,5,1,-0.0290537834502786,-0.545899671314038,0.371446220556089,0.983098138208865,0.212692902417156,0.676211703910153,0.0141535875361788,0.257181349662838
